Student_ID,Age,Gender,State,Branch,College_Tier,CGPA,Attendance_Percentage,DSA_Problems_Solved,Aptitude_Score,Communication_Score,Projects_Count,Internships_Count,Certifications_Count,Open_Source_Contributions,GitHub_Contributions,LinkedIn_Activity_Score,Hackathons_Participated,Competitive_Programming_Rating,Study_Hours_Per_Week,Soft_Skills_Score,Leadership_Experience,Extracurricular_Activities,Placement_Status,Package_LPA
ST08900,20,Male,Uttar Pradesh,CSE,Tier-2,8.18,71.73,196,40,46,3,3,5,210,617,21,2,1704,46,60,No,2,Placed,9.75
ST08901,20,Male,West Bengal,Chemical,Tier-2,7.08,62.94,130,28,68,4,1,2,35,199,13,3,876,0,50,No,7,Not Placed,0
ST08902,23,Male,Uttar Pradesh,Mechanical,Tier-2,7.69,72.96,98,54,31,4,2,1,33,319,22,1,705,23,37,No,2,Placed,6.41
ST08903,22,Male,Tamil Nadu,AIML,Tier-3,7.7,65.97,161,66,67,5,1,1,68,811,33,6,1267,5,74,No,0,Placed,8.15
ST08904,20,Female,Gujarat,Chemical,Tier-3,7.44,83.09,103,51,67,4,1,0,81,291,32,3,795,10,64,No,2,Placed,3.84
ST08905,24,Female,Delhi,CSE,Tier-1,8.11,77.53,275,34,54,3,4,3,126,618,25,4,2073,26,49,No,1,Placed,12.73
ST08906,20,Male,Tamil Nadu,Chemical,Tier-3,7.71,72.41,140,28,70,1,1,2,51,327,,2,686,24,63,Yes,3,Not Placed,0
ST08907,21,Female,Uttar Pradesh,Civil,Tier-1,7.94,67.81,279,25,18,3,1,6,61,390,25,1,1228,27,38,Yes,1,Placed,7.57
ST08908,22,Female,Gujarat,AIML,Tier-3,6.93,63.27,217,35,44,2,1,6,53,734,38,4,2204,25,52,No,1,Not Placed,0
ST08909,21,Male,Delhi,Civil,Tier-2,6.65,67.66,121,36,69,0,1,2,31,173,27,3,918,11,55,No,2,Not Placed,0
ST08910,20,Female,Telangana,CSE,Tier-2,6.9,83.46,210,31,53,3,3,4,,544,51,6,1679,7,56,No,4,Placed,6.53
ST08911,21,Other,Tamil Nadu,Chemical,Tier-3,6.8,79.83,140,49,23,5,1,5,48,502,9,1,701,21,28,No,0,Placed,7.82
ST08912,21,Female,Maharashtra,EEE,Tier-3,7.94,80.73,247,40,52,5,3,5,64,514,68,2,965,17,51,No,2,Placed,7.94
ST08913,22,Female,Haryana,ECE,Tier-2,8.99,63.58,133,48,43,0,2,3,50,271,48,3,579,18,37,Yes,0,Placed,3.85
ST08914,21,Male,Haryana,Chemical,Tier-3,7.37,72.93,109,27,69,4,3,3,40,313,61,0,893,32,60,No,2,Not Placed,0
ST08915,21,Male,Delhi,CSE,Tier-2,8.57,75.73,309,56,29,6,0,6,181,1363,16,3,1986,21,40,No,1,Placed,20.25
ST08916,20,Other,Andhra Pradesh,ECE,Tier-2,6.93,67.31,91,31,55,3,0,4,38,169,33,0,480,19,43,No,1,Placed,4.82
ST08917,21,Male,Karnataka,Mechanical,Tier-2,7.4,74.09,122,6,32,5,1,5,46,204,0,1,607,22,40,No,3,Placed,11.14
ST08918,20,Male,Uttar Pradesh,CSE,Tier-1,7.63,68.12,270,54,64,5,2,6,194,752,24,4,1779,22,71,No,5,Placed,21.13
ST08919,23,Male,Telangana,CSE,Tier-3,7.88,71.46,255,25,32,7,1,5,64,813,0,6,1615,15,37,Yes,5,Placed,9.44
ST08920,22,Male,Telangana,EEE,Tier-2,7,66.35,138,20,53,1,0,4,37,259,28,1,662,9,49,Yes,4,Placed,9.57
ST08921,21,Male,Karnataka,IT,Tier-2,8.15,71.64,278,25,47,4,0,4,215,773,44,2,1918,2,52,No,3,Placed,21.07
ST08922,22,Female,Maharashtra,ECE,Tier-3,7.67,51.47,98,47,41,3,0,2,48,246,23,2,727,16,34,Yes,1,Not Placed,0
ST08923,18,Male,Bihar,EEE,Tier-1,7.91,75.86,251,28,65,2,1,6,63,363,29,0,965,6,54,No,1,Placed,7.91
ST08924,20,Male,Andhra Pradesh,IT,Tier-3,6.89,76.44,244,39,60,4,1,5,148,792,48,3,1694,16,56,No,2,Placed,11.76
ST08925,21,Male,Kerala,AIML,Tier-2,6.11,63.94,225,29,57,2,1,4,54,724,30,1,1728,3,53,No,1,Placed,6.58
ST08926,21,Male,West Bengal,AIML,Tier-3,6.99,80.21,170,40,47,4,0,4,159,1478,27,6,1184,15,49,No,1,Placed,10.47
ST08927,22,Female,Haryana,CSE,Tier-2,8.16,70.03,310,63,73,3,1,12,129,1135,7,3,1802,15,70,No,1,Placed,22.2
ST08928,24,Female,Karnataka,Mechanical,Tier-3,5.87,60.24,27,47,36,2,0,5,25,122,51,3,247,19,40,No,5,Not Placed,0
ST08929,21,Female,Maharashtra,CSE,Tier-2,6.18,77.13,260,31,63,6,0,3,128,993,39,1,1601,17,49,Yes,7,Placed,10.61
ST08930,21,Male,Delhi,Chemical,Tier-1,7.52,70.38,253,69,58,2,2,3,54,507,47,4,928,22,54,Yes,5,Placed,5.03
ST08931,21,Female,Andhra Pradesh,CSE,Tier-2,6.8,73.39,192,32,88,2,0,2,50,456,54,5,1185,5,73,Yes,3,Placed,14.97
ST08932,20,Male,Maharashtra,IT,Tier-1,10,71.77,364,39,51,5,2,4,117,607,25,1,2365,41,53,Yes,4,Placed,20.44
ST08933,20,Male,Delhi,Mechanical,Tier-1,7.96,74.38,171,25,48,4,3,3,95,636,45,1,748,21,53,No,3,Placed,9.19
ST08934,24,Female,Karnataka,CSE,Tier-2,7.17,70.68,202,45,53,3,0,5,57,825,31,1,1405,20,48,No,1,Placed,8.59
ST08935,22,Male,Maharashtra,EEE,Tier-2,8.47,74.47,172,30,52,5,1,2,41,341,0,3,620,19,57,No,1,Placed,6.92
ST08936,24,Male,Jharkhand,AIML,Tier-2,7.45,71.33,173,45,58,3,2,2,115,373,41,6,1029,10,45,No,4,Placed,5.97
ST08937,20,Female,Andhra Pradesh,Chemical,Tier-3,7.28,74.61,102,49,49,1,2,3,28,373,38,0,635,21,39,Yes,3,Not Placed,0
ST08938,18,Male,Tamil Nadu,AIML,Tier-3,8.91,79.32,198,51,48,3,0,3,53,317,27,6,1647,31,51,No,1,Placed,9.09
ST08939,21,Female,Maharashtra,CSE,Tier-2,5.74,71.98,137,30,75,2,3,3,38,481,11,0,1333,0,63,No,2,Placed,6.85
ST08940,24,Male,Madhya Pradesh,EEE,Tier-2,6.69,57.5,104,36,75,0,0,2,27,210,11,4,704,8,67,No,0,Placed,5.34
ST08941,20,Male,Bihar,IT,Tier-3,7.81,85.48,185,36,50,4,1,6,149,464,28,0,1429,31,54,Yes,5,Not Placed,0
ST08942,19,Female,Tamil Nadu,Civil,Tier-2,6.69,69.89,81,50,53,0,0,1,29,158,1,3,534,10,45,No,3,Not Placed,0
ST08943,19,Male,Uttar Pradesh,Civil,Tier-2,6.68,67.74,277,42,57,2,0,2,109,447,22,2,1028,4,52,No,1,Placed,6.86
ST08944,22,Male,West Bengal,Mechanical,Tier-1,8.46,79.47,240,33,70,5,1,3,136,680,69,1,902,29,68,No,5,Placed,12.69
ST08945,22,Male,Maharashtra,CSE,Tier-2,6.93,70.91,193,6,30,7,0,3,147,460,44,4,1399,18,43,No,1,Placed,8.07
ST08946,22,Male,Andhra Pradesh,EEE,Tier-1,8.07,76.64,208,65,84,3,2,2,49,390,11,2,803,3,79,No,3,Placed,20.84
ST08947,19,Male,Karnataka,CSE,Tier-3,7.14,70.22,162,50,63,4,4,4,135,538,0,1,1307,11,59,No,4,Placed,9.71
ST08948,22,Female,Karnataka,CSE,Tier-2,7.8,78.97,272,54,50,4,2,7,125,446,26,3,1558,25,54,No,5,Placed,11.07
ST08949,21,Male,Delhi,CSE,Tier-2,7.42,62.49,230,23,44,3,1,4,76,618,26,3,1864,16,43,No,5,Placed,10.94
ST08950,20,Male,Tamil Nadu,ECE,Tier-3,8.07,77.49,139,30,30,5,1,4,52,474,53,0,838,23,39,No,1,Not Placed,0
ST08951,20,Male,Andhra Pradesh,ECE,Tier-2,8.31,73.04,120,53,63,1,1,7,50,579,38,3,605,24,54,No,1,Placed,9.27
ST08952,21,Male,Tamil Nadu,Mechanical,Tier-3,6.76,58.91,94,32,77,2,2,1,56,185,30,2,411,29,76,Yes,6,Not Placed,0
ST08953,20,Male,Telangana,ECE,Tier-2,6.13,77.36,108,30,17,2,0,1,36,337,9,1,569,14,29,No,2,Placed,4.15
ST08954,24,Female,Bihar,AIML,Tier-3,7.24,70.52,185,55,48,3,0,0,95,512,18,5,1780,10,52,No,2,Placed,7.56
ST08955,21,Male,Telangana,CSE,Tier-2,7.01,79.52,201,38,29,1,1,4,44,620,24,3,1767,0,40,No,1,Not Placed,0
ST08956,21,Male,Telangana,ECE,Tier-3,6.75,76.67,115,38,42,2,1,1,30,281,43,4,696,29,47,No,3,Placed,4.1
ST08957,22,Male,Telangana,Mechanical,Tier-2,6.03,64.11,83,44,48,2,1,6,22,116,38,1,629,8,48,No,2,Not Placed,0
ST08958,22,Male,Kerala,AIML,Tier-2,7.15,81.05,170,25,76,4,0,4,172,892,23,2,1162,16,69,No,3,Placed,10.16
ST08959,18,Male,Gujarat,EEE,Tier-3,7.39,72,104,43,52,6,0,4,59,319,22,3,468,14,56,No,4,Placed,11.65
ST08960,21,Male,Maharashtra,Civil,Tier-2,7,67.69,107,62,67,2,1,11,30,272,0,1,544,33,55,Yes,3,Not Placed,0
ST08961,20,Male,Maharashtra,AIML,Tier-3,7.31,66.44,230,54,41,4,4,7,252,820,37,1,1483,24,47,No,1,Placed,10.93
ST08962,21,Male,Andhra Pradesh,Mechanical,Tier-1,8.3,70.96,238,40,67,4,2,1,65,316,50,1,856,6,59,No,2,Placed,5.67
ST08963,22,Male,Rajasthan,Chemical,Tier-1,8.96,81.25,302,51,66,3,2,3,72,604,36,4,1290,29,52,Yes,3,Placed,12.42
ST08964,21,Female,Maharashtra,Chemical,Tier-1,9.06,73.82,204,40,93,5,1,7,50,423,67,3,940,18,77,Yes,4,Placed,10.88
ST08965,21,Male,Telangana,CSE,Tier-2,6.95,75.23,264,35,53,1,0,2,61,999,44,2,1438,4,58,No,1,Placed,6.06
ST08966,20,Female,West Bengal,CSE,Tier-3,6.71,67.89,152,28,52,2,0,1,83,778,20,2,1692,19,58,No,0,Placed,6.7
ST08967,21,Male,Uttar Pradesh,Mechanical,Tier-3,6.18,76.42,113,30,66,4,0,3,63,253,29,0,690,0,57,No,3,Not Placed,0
ST08968,20,Male,Gujarat,IT,Tier-3,8.04,73.05,185,55,39,2,1,2,64,588,36,0,1474,8,45,No,3,Placed,8.32
ST08969,23,Male,Tamil Nadu,CSE,Tier-3,7.51,72.71,169,30,26,6,1,2,41,800,30,4,1346,14,39,Yes,3,Not Placed,0
ST08970,21,Male,Delhi,ECE,Tier-2,8.71,76.9,160,62,49,4,3,5,37,387,0,2,870,35,57,No,4,Placed,10.27
ST08971,23,Female,Rajasthan,ECE,Tier-2,7.65,75.78,105,64,65,2,0,7,41,176,75,2,513,8,48,No,0,Placed,5.69
ST08972,21,Male,Odisha,CSE,Tier-2,7.03,72.74,208,17,50,3,0,4,101,751,31,1,2049,0,54,Yes,4,Placed,14.09
ST08973,23,Male,West Bengal,CSE,Tier-3,7.31,66.69,208,41,51,2,2,0,100,940,27,2,1316,9,53,No,1,Placed,7.52
ST08974,19,Male,Tamil Nadu,Mechanical,Tier-3,7.17,86.26,67,40,41,5,0,3,65,249,20,1,543,13,54,Yes,4,Not Placed,0
ST08975,20,Female,Gujarat,ECE,Tier-2,6.89,76.62,78,45,53,2,0,2,23,157,,5,402,28,52,No,1,Not Placed,0
ST08976,19,Male,Punjab,AIML,Tier-2,7.57,80.71,216,42,36,5,2,3,61,924,45,0,1329,17,51,No,1,Placed,14.34
ST08977,19,Female,Uttar Pradesh,Chemical,Tier-2,6.76,79.86,97,34,65,2,0,4,34,649,61,0,591,25,57,No,1,Placed,8.08
ST08978,23,Male,Uttar Pradesh,Mechanical,Tier-3,8.53,75.81,136,68,59,2,0,2,39,190,15,3,603,25,57,No,1,Not Placed,0
ST08979,22,Male,Karnataka,IT,Tier-3,5.89,74.62,230,48,73,4,0,4,98,764,33,2,1756,14,63,No,2,Not Placed,0
ST08980,22,Female,West Bengal,AIML,Tier-3,8.37,86.24,383,41,33,6,1,3,141,585,67,4,2216,29,48,No,4,Placed,12.99
ST08981,21,Male,Uttar Pradesh,Mechanical,Tier-3,6.92,82.13,164,39,79,5,2,4,57,376,20,1,593,16,65,No,1,Placed,2.93
ST08982,21,Male,Karnataka,Mechanical,Tier-3,4.88,72.17,59,32,43,0,0,2,26,119,2,1,480,17,45,No,1,Not Placed,0
ST08983,22,Male,Andhra Pradesh,Civil,Tier-3,5.82,67.09,102,14,19,6,0,2,29,236,0,0,694,14,25,No,2,Not Placed,0
ST08984,23,Female,Jharkhand,CSE,Tier-1,7.69,84.06,284,52,80,4,2,7,98,481,65,5,1758,6,67,Yes,6,Placed,20.06
ST08985,21,Female,Maharashtra,EEE,Tier-3,6.99,63.43,125,17,66,5,0,4,37,181,43,1,622,21,68,No,1,Placed,4.37
ST08986,22,Male,Telangana,AIML,Tier-2,7.85,70.63,221,54,48,7,1,5,78,1137,32,3,1775,13,52,Yes,6,Placed,11.14
ST08987,20,Female,Bihar,Chemical,Tier-2,7.14,56.69,133,33,39,6,2,2,40,281,6,3,778,18,48,Yes,2,Placed,2.28
ST08988,25,Male,Odisha,CSE,Tier-2,7.99,73.85,203,30,14,1,1,3,84,338,5,4,2055,21,36,No,0,Not Placed,0
ST08989,19,Male,Tamil Nadu,ECE,Tier-2,7.51,71.12,110,44,34,2,1,2,72,275,45,2,681,31,36,No,2,Placed,8.91
ST08990,21,Female,Karnataka,Mechanical,Tier-2,8.05,72.46,138,46,42,7,1,6,32,292,32,1,701,25,48,No,7,Placed,5.4
ST08991,23,Female,Uttar Pradesh,Mechanical,Tier-2,8.24,74.83,209,20,66,1,0,2,47,425,27,1,1015,24,65,No,1,Placed,4.07
ST08992,20,Male,Tamil Nadu,EEE,Tier-3,7.78,67.22,117,18,53,2,0,0,33,254,49,3,620,13,60,No,2,Not Placed,0
ST08993,20,Female,Telangana,ECE,Tier-3,7.1,77.09,101,35,51,4,0,3,67,469,14,1,682,7,52,No,3,Not Placed,0
ST08994,21,Male,Delhi,Civil,Tier-1,8.96,77.11,229,24,56,4,2,2,121,765,40,2,1034,31,54,No,6,Placed,10.82
ST08995,21,Female,Rajasthan,EEE,Tier-3,7.29,71.06,101,32,48,3,0,1,36,167,16,0,482,28,53,Yes,3,Not Placed,0
ST08996,24,Male,West Bengal,ECE,Tier-2,6.88,62.64,137,47,65,1,0,5,43,391,39,1,743,6,73,Yes,1,Not Placed,0
ST08997,23,Male,Madhya Pradesh,Civil,Tier-3,6.99,65.22,107,43,57,4,0,2,43,372,13,1,698,32,46,Yes,3,Not Placed,0
ST08998,21,Female,Rajasthan,ECE,Tier-3,7.68,68.01,109,34,53,6,2,5,,337,32,2,904,19,50,No,3,Not Placed,0
ST08999,25,Male,Telangana,EEE,Tier-1,9.81,79.55,488,87,79,12,3,4,786,4308,14,3,2410,0,60,No,3,Placed,45.21
ST09000,22,Male,Maharashtra,IT,Tier-3,7.92,94.66,200,49,30,2,2,8,266,818,0,2,1330,27,41,No,3,Placed,12.86
ST09001,23,Female,Punjab,AIML,Tier-2,8.07,77.5,229,35,38,4,3,10,71,514,34,6,1991,23,32,No,1,Placed,11.7
ST09002,20,Male,Gujarat,ECE,Tier-2,7.19,78.47,226,15,67,3,2,2,49,454,59,2,776,18,61,No,3,Placed,3.06
ST09003,21,Male,Tamil Nadu,IT,Tier-3,8.27,82.47,205,36,41,6,0,3,135,673,39,2,1813,38,42,No,2,Placed,9.91
ST09004,18,Male,Karnataka,CSE,Tier-2,7.51,62.63,208,45,50,1,0,6,266,940,39,1,1657,28,51,No,5,Placed,11.06
ST09005,18,Male,West Bengal,ECE,Tier-2,7.04,80.57,77,19,43,2,2,2,138,476,22,1,466,6,54,No,3,Placed,9.74
ST09006,22,Male,Maharashtra,EEE,Tier-3,5.73,70.09,51,42,40,4,1,2,14,168,40,1,580,18,36,No,5,Not Placed,0
ST09007,19,Male,Punjab,CSE,Tier-3,7.86,82.66,202,33,39,3,1,4,129,433,20,6,1625,16,49,Yes,2,Placed,9.57
ST09008,21,Female,Karnataka,ECE,Tier-2,7,65.22,104,63,78,4,0,2,34,239,80,2,726,27,56,No,2,Placed,10.86
ST09009,22,Male,Delhi,IT,Tier-1,6.83,73.76,279,30,64,6,2,3,107,520,72,3,1870,23,56,No,2,Placed,11.16
ST09010,19,Female,Tamil Nadu,CSE,Tier-3,6.26,74.89,152,49,54,3,1,6,52,277,47,3,1384,13,47,No,4,Placed,6.38
ST09011,21,Female,Telangana,CSE,Tier-1,8.51,76.61,334,46,40,2,0,3,90,455,29,4,2092,17,39,Yes,3,Placed,20.84
ST09012,22,Male,Punjab,Mechanical,Tier-2,7.65,66.39,92,22,42,5,0,2,21,175,5,3,421,30,46,No,0,Placed,4.94
ST09013,23,Female,Tamil Nadu,ECE,Tier-2,7.94,63.18,117,45,43,1,3,4,52,271,15,1,596,18,47,No,4,Not Placed,0
ST09014,20,Male,Maharashtra,Chemical,Tier-2,7.31,78.35,127,21,61,3,1,1,39,182,35,3,465,33,57,Yes,1,Not Placed,0
ST09015,25,Male,Maharashtra,Mechanical,Tier-3,7.38,77.66,106,19,37,3,3,1,32,175,0,4,623,12,36,No,4,Not Placed,0
ST09016,23,Other,Maharashtra,Chemical,Tier-3,7.31,68.55,109,49,56,2,0,3,45,182,35,1,657,15,60,No,3,Placed,4.15
ST09017,22,Female,Telangana,AIML,Tier-3,6.36,76.04,127,38,23,2,3,3,99,548,10,3,1228,12,25,No,1,Placed,5.46
ST09018,21,Male,Maharashtra,EEE,Tier-2,8.19,72.29,157,35,39,2,0,3,36,718,2,2,728,16,42,No,0,Placed,5.98
ST09019,22,Male,Uttar Pradesh,ECE,Tier-3,6.62,64.25,74,33,26,4,2,3,,307,52,2,565,14,29,Yes,3,Not Placed,0
ST09020,22,Male,Gujarat,ECE,Tier-3,6.89,74.99,105,32,48,3,0,2,37,234,30,2,741,32,44,No,1,Not Placed,0
ST09021,20,Female,Kerala,Civil,Tier-2,7.81,62.8,148,34,38,0,0,2,137,500,24,2,575,7,48,No,5,Not Placed,0
ST09022,25,Male,Karnataka,ECE,Tier-2,8.38,78.23,253,37,51,6,1,2,61,395,34,3,875,12,53,Yes,7,Placed,9.69
ST09023,23,Male,Kerala,AIML,Tier-2,6.97,60.43,214,35,32,4,2,2,128,801,30,2,1949,28,41,No,2,Placed,11.52
ST09024,21,Male,Chhattisgarh,Mechanical,Tier-3,8,67.38,239,39,25,3,1,3,90,458,4,4,801,23,36,No,0,Not Placed,0
ST09025,22,Male,Delhi,AIML,Tier-3,7.63,71.68,187,37,37,4,0,6,70,661,12,4,1346,15,41,No,2,Not Placed,0
ST09026,21,Male,Rajasthan,CSE,Tier-3,7.16,77.8,233,41,72,1,0,3,174,709,46,1,1600,35,57,No,2,Placed,10.32
ST09027,22,Male,Telangana,EEE,Tier-3,7.28,58.93,70,54,26,1,1,1,21,278,7,3,472,6,42,No,2,Not Placed,0
ST09028,23,Male,Maharashtra,CSE,Tier-3,7.27,78.34,191,56,45,5,1,6,60,375,15,2,1384,18,45,Yes,1,Placed,5.51
ST09029,18,Male,Odisha,Mechanical,Tier-3,7.54,82.4,144,50,55,6,1,2,36,210,43,2,732,11,63,No,2,Placed,5.8
ST09030,19,Male,Bihar,ECE,Tier-3,8.33,78.32,121,52,51,2,1,8,47,319,65,0,613,13,63,No,3,Not Placed,0
ST09031,20,Male,Tamil Nadu,Civil,Tier-3,7.6,73.04,155,34,36,3,0,0,53,303,30,3,898,29,39,No,1,Not Placed,0
ST09032,23,Male,Karnataka,IT,Tier-2,7.27,73.05,172,26,39,4,0,4,86,288,25,2,1397,3,46,No,4,Not Placed,0
ST09033,21,Female,Maharashtra,IT,Tier-1,7.37,63.49,257,37,63,4,2,1,77,1300,47,3,1812,17,66,Yes,5,Placed,20.72
ST09034,23,Male,Telangana,ECE,Tier-3,7.47,73.51,90,43,65,3,0,2,32,160,27,1,653,14,62,No,3,Placed,2.07
ST09035,21,Male,Bihar,Mechanical,Tier-2,7.1,74.84,84,30,48,2,1,1,21,116,12,1,518,17,49,No,0,Not Placed,0
ST09036,20,Male,Maharashtra,CSE,Tier-2,5.99,94.84,164,11,59,5,1,6,74,584,27,0,1778,15,56,No,1,Placed,9.24
ST09037,23,Male,Delhi,IT,Tier-3,8.32,85.6,190,60,48,5,1,9,170,750,41,3,1376,30,47,Yes,0,Not Placed,0
ST09038,21,Female,Haryana,AIML,Tier-3,7.24,71.99,196,36,72,2,1,3,138,926,74,2,1701,13,69,No,3,Placed,7.42
ST09039,21,Female,Uttar Pradesh,IT,Tier-2,7.35,66.47,220,54,38,4,1,2,125,1184,0,5,1806,11,36,Yes,4,Placed,7.15
ST09040,19,Male,Delhi,Civil,Tier-2,8.65,80.02,191,45,70,5,2,3,41,351,47,0,731,26,64,No,2,Placed,7.79
ST09041,19,Male,Uttar Pradesh,EEE,Tier-3,6.91,71.69,122,49,32,2,0,2,33,233,17,3,817,11,38,No,2,Not Placed,0
ST09042,20,Male,Maharashtra,ECE,Tier-3,7.71,77.2,110,47,44,5,1,6,57,259,60,3,634,10,54,No,4,Placed,7.47
ST09043,21,Female,Telangana,CSE,Tier-3,7.35,66.2,398,53,65,8,0,3,130,638,62,2,2350,28,50,Yes,3,Placed,7.94
ST09044,21,Male,Maharashtra,EEE,Tier-3,7.64,62.77,145,50,62,2,1,5,51,546,,0,804,11,55,No,1,Not Placed,0
ST09045,20,Female,Gujarat,Mechanical,Tier-1,7.24,75.86,354,36,43,3,0,3,85,500,29,3,1104,37,39,No,2,Placed,7.62
ST09046,19,Male,Tamil Nadu,IT,Tier-3,8.12,72.53,169,44,49,2,3,5,114,528,28,4,1495,13,42,No,2,Placed,13.64
ST09047,20,Female,Punjab,Civil,Tier-3,8.86,78.2,92,70,65,1,1,3,29,275,35,1,450,16,62,No,1,Not Placed,0
ST09048,21,Male,Delhi,IT,Tier-2,6.7,63.84,214,32,63,6,0,1,165,795,11,1,1722,24,57,No,2,Placed,11.09
ST09049,25,Male,Bihar,CSE,Tier-3,8,83.21,224,49,31,4,1,4,181,845,8,4,2093,35,36,No,5,Placed,9.46
ST09050,21,Male,Rajasthan,Civil,Tier-2,7.6,65.3,113,47,51,2,2,3,31,292,27,2,741,24,49,No,2,Placed,8.53
ST09051,19,Male,Gujarat,ECE,Tier-1,8.06,81.66,182,52,69,5,1,6,65,387,,2,868,30,68,No,3,Placed,10.76
ST09052,21,Other,Tamil Nadu,ECE,Tier-1,8.14,75.57,204,41,59,5,0,5,73,490,33,0,801,26,60,Yes,1,Placed,11.46
ST09053,23,Male,Uttar Pradesh,Chemical,Tier-2,6.43,68.89,69,47,37,2,0,2,15,127,15,2,722,23,47,Yes,1,Not Placed,0
ST09054,22,Male,Rajasthan,Civil,Tier-3,6.68,72.5,164,36,51,1,0,1,54,304,34,0,809,19,59,No,1,Not Placed,0
ST09055,23,Other,Gujarat,Chemical,Tier-3,7.14,71.31,116,16,78,5,1,5,52,197,79,0,556,14,64,No,1,Not Placed,0
ST09056,24,Male,Gujarat,Mechanical,Tier-2,8.54,75.11,192,47,56,3,1,5,128,432,52,4,856,14,55,No,3,Placed,6.31
ST09057,22,Male,Maharashtra,EEE,Tier-2,7.24,72.9,97,43,29,4,2,1,41,320,40,3,802,25,39,No,1,Not Placed,0
ST09058,25,Male,Maharashtra,ECE,Tier-3,7.75,71.26,91,37,30,4,2,7,20,247,33,1,639,28,46,No,3,Placed,7.76
ST09059,19,Male,Maharashtra,IT,Tier-3,7.4,75.78,212,40,63,1,0,4,88,604,70,2,1550,19,58,No,2,Not Placed,0
ST09060,23,Female,Maharashtra,CSE,Tier-3,7.41,82.7,201,41,55,1,2,4,81,577,32,2,1757,13,53,No,2,Placed,9.95
ST09061,23,Male,Punjab,Civil,Tier-3,7.48,91.61,159,54,54,3,1,4,37,652,55,1,864,5,44,No,1,Not Placed,0
ST09062,23,Female,Andhra Pradesh,CSE,Tier-3,6.66,78.3,177,40,56,1,0,3,140,656,36,4,1327,7,41,No,5,Not Placed,0
ST09063,21,Male,Telangana,Civil,Tier-3,7.22,77.81,128,59,74,3,0,4,36,342,0,0,656,21,75,No,3,Placed,4.45
ST09064,22,Male,Maharashtra,AIML,Tier-1,7.4,59.12,267,27,72,3,2,7,95,1022,46,2,1701,18,72,No,3,Placed,13.1
ST09065,20,Female,Punjab,AIML,Tier-2,7.45,72.75,325,31,51,3,0,3,91,792,35,2,1807,39,49,No,4,Placed,11.48
ST09066,21,Female,Maharashtra,CSE,Tier-2,6.92,67.38,177,45,52,0,0,5,86,398,0,2,1200,15,48,No,2,Placed,9.94
ST09067,21,Male,Karnataka,IT,Tier-3,8.89,67.72,184,57,55,4,0,8,55,643,22,3,1437,20,56,No,0,Placed,7.03
ST09068,21,Male,Haryana,CSE,Tier-2,6.05,76.56,155,44,24,4,1,4,63,587,24,1,2062,22,48,Yes,1,Not Placed,0
ST09069,22,Male,Gujarat,CSE,Tier-2,6.08,57.83,218,27,86,4,1,3,113,450,24,1,1593,15,69,No,4,Placed,6.75
ST09070,20,Female,Maharashtra,Mechanical,Tier-2,7.86,69.4,212,32,50,0,1,5,85,354,30,2,747,25,54,No,3,Not Placed,0
ST09071,20,Male,Maharashtra,IT,Tier-2,8.2,64,213,40,39,6,2,4,185,729,,0,1890,12,44,No,1,Placed,10.84
ST09072,20,Male,Uttar Pradesh,CSE,Tier-2,8.87,77.38,298,18,54,5,1,4,270,988,46,6,2389,18,51,No,3,Placed,9.93
ST09073,22,Male,Delhi,IT,Tier-3,7.13,80.77,191,50,40,5,1,3,101,797,49,2,1439,14,47,No,2,Placed,5.83
ST09074,22,Female,Karnataka,CSE,Tier-3,7.35,64.96,218,32,79,3,3,3,164,639,8,8,1848,13,73,No,0,Placed,8.87
ST09075,22,Male,Delhi,Civil,Tier-3,7.78,71.16,102,31,49,5,0,3,51,275,44,0,671,18,47,Yes,3,Not Placed,0
ST09076,19,Male,Tamil Nadu,Civil,Tier-1,8.94,84.22,184,50,68,2,1,2,76,471,62,1,796,26,60,No,1,Placed,8.69
ST09077,22,Female,Delhi,IT,Tier-3,6.24,78.76,232,50,60,2,2,1,188,909,7,0,2057,28,67,No,2,Placed,6.76
ST09078,22,Male,Gujarat,AIML,Tier-2,7.66,74.64,255,49,46,3,3,3,118,426,1,6,1784,15,50,No,5,Placed,14.34
ST09079,19,Male,Haryana,CSE,Tier-1,8.29,67.86,335,41,62,3,0,5,135,1227,44,3,1826,12,52,No,1,Placed,20.24
ST09080,20,Male,Karnataka,Mechanical,Tier-1,7.47,71.65,218,48,67,7,0,2,53,272,4,1,958,3,64,No,2,Placed,6.06
ST09081,21,Male,Maharashtra,CSE,Tier-2,7.87,72.19,235,48,63,4,1,6,194,573,27,1,2009,6,67,No,2,Placed,11.51
ST09082,21,Female,Maharashtra,EEE,Tier-2,6.98,68.09,105,58,38,3,1,6,27,289,27,2,601,23,47,No,3,Placed,4.31
ST09083,19,Male,Karnataka,AIML,Tier-2,8.54,68.07,318,60,44,2,2,4,146,1252,41,3,2104,18,34,No,1,Placed,22.01
ST09084,20,Male,Tamil Nadu,Mechanical,Tier-2,6,74.22,81,27,12,1,0,0,61,372,0,0,557,18,35,No,3,Not Placed,0
ST09085,18,Male,Maharashtra,IT,Tier-3,7.13,70.38,163,38,40,3,0,7,183,1183,3,0,1662,12,32,No,2,Not Placed,0
